path,person_id,face_count,face_size,detection_score,blur_score,brightness,quality_category
..\face-id-project\images_dataset\ST012\face_048.jpg,ST012,1,167,0.805962085723877,304.8112357213982,104.68010026458711,good
..\face-id-project\images_dataset\ST012\face_049.jpg,ST012,1,166,0.7872958183288574,365.6832152992457,106.10632869642822,good
..\face-id-project\images_dataset\ST012\face_050.jpg,ST012,1,163,0.7240280508995056,369.6551010781198,107.1978944952214,bad
..\face-id-project\images_dataset\ST012\face_051.jpg,ST012,1,161,0.7026478052139282,336.4817882054347,111.02756072040785,bad
..\face-id-project\images_dataset\ST012\face_052.jpg,ST012,1,158,0.7095606327056885,294.6681749575715,113.65672091621458,bad
..\face-id-project\images_dataset\ST012\face_053.jpg,ST012,1,156,0.7451503872871399,404.7237113798824,115.30239746277482,bad
..\face-id-project\images_dataset\ST012\face_054.jpg,ST012,1,152,0.7439519166946411,652.024533799519,119.43754328254848,bad
..\face-id-project\images_dataset\ST012\face_055.jpg,ST012,1,145,0.7264547944068909,521.320472814442,118.89601887797824,bad
..\face-id-project\images_dataset\ST012\face_056.jpg,ST012,1,148,0.7154528498649597,576.3641851624736,120.40537577050735,bad
..\face-id-project\images_dataset\ST012\face_057.jpg,ST012,1,193,0.8816255331039429,210.9903209475012,101.32138590203107,good
..\face-id-project\images_dataset\ST012\face_058.jpg,ST012,1,192,0.8813785314559937,131.46233068915458,101.11399204911433,bad
..\face-id-project\images_dataset\ST012\face_059.jpg,ST012,1,193,0.8850282430648804,204.58059570925278,101.42532562678089,good
..\face-id-project\images_dataset\ST012\face_060.jpg,ST012,1,197,0.8643837571144104,172.1597812154732,101.05054309262594,good
..\face-id-project\images_dataset\ST012\face_061.jpg,ST012,1,200,0.8771743178367615,171.97430545030744,101.01273474178404,good
..\face-id-project\images_dataset\ST012\face_062.jpg,ST012,1,204,0.8451027274131775,188.13076779820588,100.46674702667953,good
..\face-id-project\images_dataset\ST012\face_063.jpg,ST012,1,206,0.8400185108184814,155.28403772323003,100.15264293419634,good
..\face-id-project\images_dataset\ST012\face_064.jpg,ST012,1,216,0.8364831209182739,153.43384406488354,95.89994590810743,bad
..\face-id-project\images_dataset\ST012\face_065.jpg,ST012,1,218,0.7884905338287354,158.4662719137559,88.57223472390514,bad
..\face-id-project\images_dataset\ST012\face_066.jpg,ST012,1,228,0.7185964584350586,148.0023254722942,77.3241383600846,bad
..\face-id-project\images_dataset\ST012\face_067.jpg,ST012,1,191,0.6384003162384033,138.03196085737852,68.10530615276076,bad
..\face-id-project\images_dataset\ST012\face_068.jpg,ST012,0,0,0.0,0.0,0.0,no_face
..\face-id-project\images_dataset\ST012\face_069.jpg,ST012,0,0,0.0,0.0,0.0,no_face
..\face-id-project\images_dataset\ST012\face_070.jpg,ST012,0,0,0.0,0.0,0.0,no_face
..\face-id-project\images_dataset\ST013\face_001.jpg,ST013,1,242,0.8093391060829163,333.52589765996726,131.98549642559837,bad
..\face-id-project\images_dataset\ST013\face_002.jpg,ST013,1,241,0.812049150466919,319.8660445931917,132.3327461572588,bad
..\face-id-project\images_dataset\ST013\face_003.jpg,ST013,1,240,0.7982072830200195,324.2237263827854,131.4056467013889,good
..\face-id-project\images_dataset\ST013\face_004.jpg,ST013,1,240,0.8024626970291138,316.33934090390443,131.91453761755486,bad
..\face-id-project\images_dataset\ST013\face_005.jpg,ST013,1,241,0.7919557094573975,310.3959752865005,132.21235736514524,bad
..\face-id-project\images_dataset\ST013\face_006.jpg,ST013,1,241,0.8024688363075256,330.2899219726747,132.6050892050735,bad
..\face-id-project\images_dataset\ST013\face_007.jpg,ST013,1,242,0.8022794723510742,314.60081026011477,131.89005918085357,bad
..\face-id-project\images_dataset\ST013\face_008.jpg,ST013,1,240,0.8011584281921387,283.30148751267797,132.38679236990154,bad
..\face-id-project\images_dataset\ST013\face_009.jpg,ST013,1,239,0.7996774315834045,280.5003478837096,132.87775497694747,bad
..\face-id-project\images_dataset\ST013\face_010.jpg,ST013,1,241,0.7904448509216309,295.8529304382138,131.70831751683093,bad
..\face-id-project\images_dataset\ST013\face_011.jpg,ST013,1,237,0.7806175947189331,247.84597505915275,131.57574749209138,bad
..\face-id-project\images_dataset\ST013\face_012.jpg,ST013,1,239,0.77969890832901,320.879118991224,130.8402015736428,good
..\face-id-project\images_dataset\ST013\face_013.jpg,ST013,1,236,0.780551552772522,271.83936607069137,131.3361314584113,good
..\face-id-project\images_dataset\ST013\face_014.jpg,ST013,1,236,0.7841491103172302,264.59514843286763,130.85330784722595,good
..\face-id-project\images_dataset\ST013\face_015.jpg,ST013,1,238,0.8604822158813477,302.165256823033,135.8658280922432,bad
..\face-id-project\images_dataset\ST013\face_016.jpg,ST013,1,238,0.8421486616134644,216.89673103660982,136.1563534504711,bad
..\face-id-project\images_dataset\ST013\face_017.jpg,ST013,1,236,0.8184391856193542,245.45076943489286,137.09198841176152,bad
..\face-id-project\images_dataset\ST013\face_018.jpg,ST013,1,239,0.8393942713737488,155.26929470798677,134.63657973912967,bad
..\face-id-project\images_dataset\ST013\face_019.jpg,ST013,1,234,0.8341768383979797,235.35941681165158,137.3894214127859,bad
..\face-id-project\images_dataset\ST013\face_020.jpg,ST013,1,236,0.8310607075691223,231.79670880458713,139.78025258639664,bad
..\face-id-project\images_dataset\ST013\face_021.jpg,ST013,1,236,0.8198525905609131,239.13576236734434,140.90641381865333,bad
..\face-id-project\images_dataset\ST013\face_022.jpg,ST013,1,235,0.7758775353431702,215.53375728485634,138.40604895904826,bad
..\face-id-project\images_dataset\ST013\face_023.jpg,ST013,1,228,0.7255836129188538,149.05600882582553,137.4111111111111,bad
..\face-id-project\images_dataset\ST013\face_024.jpg,ST013,1,222,0.7521429061889648,167.69128728044305,138.81582373512754,bad
..\face-id-project\images_dataset\ST013\face_025.jpg,ST013,1,222,0.7740130424499512,181.21313998858375,140.7876509950465,bad
..\face-id-project\images_dataset\ST013\face_026.jpg,ST013,1,221,0.7777628898620605,179.54446731171862,142.2499545546106,bad
..\face-id-project\images_dataset\ST013\face_027.jpg,ST013,1,220,0.7834911346435547,184.1956169862363,142.56382513661202,bad
..\face-id-project\images_dataset\ST013\face_028.jpg,ST013,1,226,0.7891276478767395,179.24823182314972,141.40551017320928,bad
..\face-id-project\images_dataset\ST013\face_029.jpg,ST013,1,246,0.8397301435470581,147.4749830919407,137.57538112254278,bad
..\face-id-project\images_dataset\ST013\face_030.jpg,ST013,1,245,0.8022584915161133,145.4854269141294,138.1699371293707,bad
..\face-id-project\images_dataset\ST013\face_031.jpg,ST013,1,252,0.8178182244300842,150.75486500266175,140.01613601905999,bad
..\face-id-project\images_dataset\ST013\face_032.jpg,ST013,1,251,0.8398327827453613,146.05327644454835,141.7824094324975,bad
..\face-id-project\images_dataset\ST013\face_033.jpg,ST013,1,253,0.812964916229248,178.80485786238847,137.8285310007718,bad
..\face-id-project\images_dataset\ST013\face_034.jpg,ST013,1,256,0.7648123502731323,184.67039734420553,137.3741230867347,bad
..\face-id-project\images_dataset\ST013\face_035.jpg,ST013,1,246,0.768501877784729,166.34342358754392,139.5306581720788,bad
..\face-id-project\images_dataset\ST013\face_036.jpg,ST013,1,244,0.7724114060401917,175.51251941765898,142.12177341275702,bad
..\face-id-project\images_dataset\ST013\face_037.jpg,ST013,1,242,0.7802655696868896,166.60899257409875,143.78640982746998,bad
..\face-id-project\images_dataset\ST013\face_038.jpg,ST013,1,243,0.7844300866127014,164.01006964187147,144.61052142928835,bad
..\face-id-project\images_dataset\ST013\face_039.jpg,ST013,1,242,0.7828966379165649,166.03175134386362,143.9478747929723,bad
..\face-id-project\images_dataset\ST013\face_040.jpg,ST013,1,241,0.78351891040802,164.15459457596415,144.5895930256926,bad
..\face-id-project\images_dataset\ST013\face_041.jpg,ST013,1,240,0.7708852887153625,159.6920791556758,144.15794729775092,bad
..\face-id-project\images_dataset\ST013\face_042.jpg,ST013,1,241,0.782628059387207,158.1963894755506,144.38399919770342,bad
..\face-id-project\images_dataset\ST013\face_043.jpg,ST013,1,238,0.7750440835952759,157.5245347272027,144.99077894630906,bad
..\face-id-project\images_dataset\ST013\face_044.jpg,ST013,1,241,0.8404395580291748,168.2667781270674,135.77768781837196,bad
..\face-id-project\images_dataset\ST013\face_045.jpg,ST013,1,239,0.8313469886779785,184.40305326423655,136.50739361679442,bad
..\face-id-project\images_dataset\ST013\face_046.jpg,ST013,1,235,0.815952479839325,237.40329963625368,137.6769769503546,bad
..\face-id-project\images_dataset\ST013\face_047.jpg,ST013,1,235,0.8106042146682739,249.7707648146876,137.27077385761737,bad
..\face-id-project\images_dataset\ST013\face_048.jpg,ST013,1,235,0.8440724611282349,221.7020815747187,137.74942262229496,bad
..\face-id-project\images_dataset\ST013\face_049.jpg,ST013,1,232,0.8601001501083374,250.5491920687096,137.60653175847142,bad
..\face-id-project\images_dataset\ST013\face_050.jpg,ST013,1,232,0.8569178581237793,243.93513996142119,137.66846381369575,bad
..\face-id-project\images_dataset\ST013\face_051.jpg,ST013,1,231,0.856870174407959,238.22856140186542,137.92295606440342,bad
..\face-id-project\images_dataset\ST013\face_052.jpg,ST013,1,229,0.858941912651062,241.33246835475464,138.23150329426184,bad
..\face-id-project\images_dataset\ST013\face_053.jpg,ST013,1,228,0.8541395664215088,242.35055091347547,138.83248334013328,bad
..\face-id-project\images_dataset\ST013\face_054.jpg,ST013,1,225,0.8598219156265259,262.58470221754254,143.95782851344495,bad
..\face-id-project\images_dataset\ST013\face_055.jpg,ST013,1,224,0.8510982990264893,262.7486466304572,144.69184070687098,bad
..\face-id-project\images_dataset\ST013\face_056.jpg,ST013,1,220,0.8482498526573181,252.2112252051258,145.54004481434058,bad
..\face-id-project\images_dataset\ST013\face_057.jpg,ST013,1,221,0.8442258834838867,222.55619394691396,145.30196824584687,bad
..\face-id-project\images_dataset\ST013\face_058.jpg,ST013,1,239,0.8361824154853821,174.6821684259936,129.15074814470444,good
..\face-id-project\images_dataset\ST013\face_059.jpg,ST013,1,240,0.8420262932777405,158.4847320801394,127.97317363234795,good
..\face-id-project\images_dataset\ST013\face_060.jpg,ST013,1,242,0.8389905691146851,172.73783563761003,127.35950830620253,good
..\face-id-project\images_dataset\ST013\face_061.jpg,ST013,1,243,0.8401072025299072,178.15978725548646,127.49381469011098,good
..\face-id-project\images_dataset\ST013\face_062.jpg,ST013,1,246,0.8228775262832642,193.60093066363277,127.3318415752965,good
..\face-id-project\images_dataset\ST013\face_063.jpg,ST013,1,247,0.8134410977363586,190.30490381044973,127.44891278933832,good
..\face-id-project\images_dataset\ST013\face_064.jpg,ST013,1,246,0.8155002593994141,225.46187908883502,131.88370819336936,bad
..\face-id-project\images_dataset\ST013\face_065.jpg,ST013,1,249,0.8022899627685547,213.96770511975728,131.14833693749355,good
..\face-id-project\images_dataset\ST013\face_066.jpg,ST013,1,252,0.792518138885498,221.9142244004623,130.74225078428617,good
..\face-id-project\images_dataset\ST013\face_067.jpg,ST013,1,255,0.7823535203933716,237.6152017913715,130.31200909349246,good
..\face-id-project\images_dataset\ST013\face_068.jpg,ST013,1,255,0.777688205242157,234.9101576741339,130.2946083223123,good
..\face-id-project\images_dataset\ST013\face_069.jpg,ST013,1,257,0.7780928611755371,221.39721063203677,131.44281369225052,bad
..\face-id-project\images_dataset\ST013\face_070.jpg,ST013,1,260,0.8055570125579834,246.28823762849697,133.31301072814426,bad
..\face-id-project\images_dataset\ST014\face_001.jpg,ST014,1,194,0.8003737330436707,71.47799834143956,117.23338954253376,bad
..\face-id-project\images_dataset\ST014\face_002.jpg,ST014,1,193,0.8585968613624573,75.68287975347471,116.22402237517078,bad
..\face-id-project\images_dataset\ST014\face_003.jpg,ST014,1,195,0.8617514371871948,82.8064561004656,115.2779399837794,bad
..\face-id-project\images_dataset\ST014\face_004.jpg,ST014,1,195,0.8620258569717407,79.04209362202037,114.96075263767571,bad
..\face-id-project\images_dataset\ST014\face_005.jpg,ST014,1,195,0.8623941540718079,77.64045949222965,113.82225352994584,bad
..\face-id-project\images_dataset\ST014\face_006.jpg,ST014,1,196,0.8640978932380676,79.88911466990628,113.36539707458074,bad
..\face-id-project\images_dataset\ST014\face_007.jpg,ST014,1,195,0.8635838031768799,82.35259174757262,112.97663609707405,bad
..\face-id-project\images_dataset\ST014\face_008.jpg,ST014,1,195,0.8631172180175781,85.34645296675743,113.2822758749766,bad
..\face-id-project\images_dataset\ST014\face_009.jpg,ST014,1,195,0.8644344806671143,84.63290027280355,113.28119034250422,bad
..\face-id-project\images_dataset\ST014\face_010.jpg,ST014,1,194,0.8632580637931824,83.58178833474902,113.33722920836323,bad
..\face-id-project\images_dataset\ST014\face_011.jpg,ST014,1,196,0.8649778366088867,86.15545027796793,113.0633472367049,bad
..\face-id-project\images_dataset\ST014\face_012.jpg,ST014,1,196,0.8638836145401001,89.23962704187647,112.903955012662,bad
..\face-id-project\images_dataset\ST014\face_013.jpg,ST014,1,195,0.8677063584327698,89.49930588539884,113.38372949029883,bad
..\face-id-project\images_dataset\ST014\face_014.jpg,ST014,1,195,0.8683255910873413,88.43968222139185,112.85460658622424,bad
..\face-id-project\images_dataset\ST014\face_015.jpg,ST014,1,196,0.8644814491271973,90.3000091768732,111.79256666170117,bad
..\face-id-project\images_dataset\ST014\face_016.jpg,ST014,1,195,0.8676854968070984,85.8892134113188,110.38218325791856,bad
..\face-id-project\images_dataset\ST014\face_017.jpg,ST014,1,196,0.8663845062255859,84.79615781957241,110.69426097711812,bad
..\face-id-project\images_dataset\ST014\face_018.jpg,ST014,1,193,0.8504432439804077,69.84686888733664,111.48104849017663,bad
..\face-id-project\images_dataset\ST014\face_019.jpg,ST014,1,188,0.8692792654037476,66.52620079716813,111.79433283239737,bad
..\face-id-project\images_dataset\ST014\face_020.jpg,ST014,1,183,0.8505396246910095,97.72082694613592,110.14944495996151,bad
..\face-id-project\images_dataset\ST014\face_021.jpg,ST014,1,181,0.8452545404434204,153.5550459824177,107.33368478765131,good
..\face-id-project\images_dataset\ST014\face_022.jpg,ST014,1,180,0.8444888591766357,191.53622793415357,105.45719696969697,good
..\face-id-project\images_dataset\ST014\face_023.jpg,ST014,1,180,0.843494713306427,184.71594577984962,104.76807861501348,good
..\face-id-project\images_dataset\ST014\face_024.jpg,ST014,1,180,0.845452070236206,196.78770449531706,104.47739609838847,good
..\face-id-project\images_dataset\ST014\face_025.jpg,ST014,1,180,0.8446421027183533,188.01546965161455,103.75600084817643,good
..\face-id-project\images_dataset\ST014\face_026.jpg,ST014,1,180,0.8450778126716614,194.32827900037128,103.73468714927048,good
..\face-id-project\images_dataset\ST014\face_027.jpg,ST014,1,180,0.8439344167709351,195.95240480240827,103.48127728488946,good
..\face-id-project\images_dataset\ST014\face_028.jpg,ST014,1,181,0.8394550085067749,191.96399385004617,103.33822098047042,good
..\face-id-project\images_dataset\ST014\face_029.jpg,ST014,1,191,0.8522915840148926,81.18858123097893,112.16077255947631,bad
..\face-id-project\images_dataset\ST014\face_030.jpg,ST014,1,192,0.8594962358474731,80.79054099828474,110.92546939300412,bad
..\face-id-project\images_dataset\ST014\face_031.jpg,ST014,1,189,0.8611657619476318,69.78337757429823,111.70283863439757,bad
..\face-id-project\images_dataset\ST014\face_032.jpg,ST014,1,194,0.8523913621902466,69.70805194946968,111.89740095587945,bad
..\face-id-project\images_dataset\ST014\face_033.jpg,ST014,1,190,0.8238679766654968,70.30222129275164,109.40997932092588,bad
..\face-id-project\images_dataset\ST014\face_034.jpg,ST014,1,185,0.791716456413269,158.85178185988522,111.86972189580885,good
..\face-id-project\images_dataset\ST014\face_035.jpg,ST014,1,184,0.7732334136962891,271.71426414722293,113.16392770876466,good
..\face-id-project\images_dataset\ST014\face_036.jpg,ST014,1,182,0.7579851746559143,279.2517817467801,114.0917148447269,good
..\face-id-project\images_dataset\ST014\face_037.jpg,ST014,1,181,0.7313128709793091,274.9247029265755,113.74947303024251,bad
..\face-id-project\images_dataset\ST014\face_038.jpg,ST014,1,180,0.759950578212738,265.5466046097223,114.07028218694886,good
..\face-id-project\images_dataset\ST014\face_039.jpg,ST014,1,179,0.7525256276130676,274.7023994715196,113.96076772982558,good
..\face-id-project\images_dataset\ST014\face_040.jpg,ST014,1,179,0.7627447843551636,265.0576260667029,114.12552397486404,good
..\face-id-project\images_dataset\ST014\face_041.jpg,ST014,1,179,0.7555913925170898,274.63778750746303,114.15309655755237,good
..\face-id-project\images_dataset\ST014\face_042.jpg,ST014,1,179,0.7553937435150146,262.88227480615507,113.63534317107732,good
..\face-id-project\images_dataset\ST014\face_043.jpg,ST014,1,185,0.8600382804870605,72.50862053982726,115.9208642905854,bad
..\face-id-project\images_dataset\ST014\face_044.jpg,ST014,1,184,0.8603628873825073,75.33082883550638,116.45144783186096,bad
..\face-id-project\images_dataset\ST014\face_045.jpg,ST014,1,182,0.8766100406646729,86.32005219425187,118.67435751499497,bad
..\face-id-project\images_dataset\ST014\face_046.jpg,ST014,1,175,0.8307274580001831,104.493007408311,124.84641074050765,bad
..\face-id-project\images_dataset\ST014\face_047.jpg,ST014,1,167,0.7237798571586609,158.1646181113135,127.24016323788068,bad
..\face-id-project\images_dataset\ST014\face_048.jpg,ST014,1,161,0.71135413646698,184.8271725421321,127.74719467417042,bad
..\face-id-project\images_dataset\ST014\face_049.jpg,ST014,1,159,0.6627364754676819,203.80482698033398,129.18143012300774,bad
..\face-id-project\images_dataset\ST014\face_050.jpg,ST014,1,152,0.6748620867729187,244.25129861513102,127.49577954319761,bad
..\face-id-project\images_dataset\ST014\face_051.jpg,ST014,1,145,0.7186660170555115,242.53276926056756,129.3082789686238,bad
..\face-id-project\images_dataset\ST014\face_052.jpg,ST014,1,144,0.7161117792129517,237.49525420823062,128.8083083083083,bad
..\face-id-project\images_dataset\ST014\face_053.jpg,ST014,1,145,0.7092873454093933,264.55204394556745,127.82867432950192,bad
..\face-id-project\images_dataset\ST014\face_054.jpg,ST014,1,148,0.709915041923523,280.7035969077185,126.79648648648649,bad
..\face-id-project\images_dataset\ST014\face_055.jpg,ST014,1,149,0.6922532320022583,278.66994506836176,127.95678326444138,bad
..\face-id-project\images_dataset\ST014\face_056.jpg,ST014,1,151,0.6888206601142883,232.97012924422205,128.56166492389914,bad
..\face-id-project\images_dataset\ST017\face_001.jpg,ST017,1,211,0.8191738128662109,109.01122753835925,100.57584906084678,bad
..\face-id-project\images_dataset\ST017\face_002.jpg,ST017,1,211,0.8180640935897827,111.46564986561853,102.46509588301765,bad
..\face-id-project\images_dataset\ST017\face_003.jpg,ST017,1,212,0.8163540363311768,110.61353993115708,102.21871013227691,bad
..\face-id-project\images_dataset\ST017\face_004.jpg,ST017,1,211,0.826549232006073,117.70123772821724,104.47333559016023,bad
..\face-id-project\images_dataset\ST017\face_005.jpg,ST017,1,211,0.821171760559082,112.7216138861207,102.32399006996164,bad
..\face-id-project\images_dataset\ST017\face_006.jpg,ST017,1,211,0.8264206647872925,112.05952384772331,103.69663732791695,bad
..\face-id-project\images_dataset\ST017\face_007.jpg,ST017,1,211,0.8175657391548157,110.52561576858908,103.36855843766102,bad
..\face-id-project\images_dataset\ST017\face_008.jpg,ST017,1,210,0.8185386657714844,112.93265585085618,103.44746088233633,bad
..\face-id-project\images_dataset\ST017\face_009.jpg,ST017,1,211,0.8223634362220764,112.56375982611598,104.62085308056872,bad
..\face-id-project\images_dataset\ST017\face_010.jpg,ST017,1,211,0.8098527193069458,113.10274340051119,104.2610948651586,bad
..\face-id-project\images_dataset\ST017\face_011.jpg,ST017,1,212,0.805709183216095,117.57037684878597,104.45574460916443,bad
..\face-id-project\images_dataset\ST017\face_012.jpg,ST017,1,210,0.8130760788917542,114.10517556297056,104.92519698526893,bad
..\face-id-project\images_dataset\ST017\face_013.jpg,ST017,1,210,0.8081486225128174,115.10721631294804,104.36165835768723,bad
..\face-id-project\images_dataset\ST017\face_014.jpg,ST017,1,211,0.8073623180389404,115.16362267326491,105.78325092248818,bad
..\face-id-project\images_dataset\ST017\face_015.jpg,ST017,1,203,0.8367690443992615,54.356813988389746,103.64856262345018,bad
..\face-id-project\images_dataset\ST017\face_016.jpg,ST017,1,191,0.6985439658164978,61.541714204429624,100.29306249917988,bad
..\face-id-project\images_dataset\ST017\face_017.jpg,ST017,1,190,0.7156912088394165,63.031908395888706,100.98370834148568,bad
..\face-id-project\images_dataset\ST017\face_018.jpg,ST017,1,188,0.7233940362930298,63.91632545158927,101.56064756007198,bad
..\face-id-project\images_dataset\ST017\face_019.jpg,ST017,1,189,0.7136130928993225,62.05710409953708,101.1921341709107,bad
..\face-id-project\images_dataset\ST017\face_020.jpg,ST017,1,191,0.7089298963546753,63.6091498345017,99.46711066625603,bad
..\face-id-project\images_dataset\ST017\face_021.jpg,ST017,1,192,0.7083065509796143,65.420818874338,102.70367358529533,bad
..\face-id-project\images_dataset\ST017\face_022.jpg,ST017,1,192,0.7032321691513062,63.443281119273365,100.9458089893399,bad
..\face-id-project\images_dataset\ST017\face_023.jpg,ST017,1,193,0.723625659942627,64.39229295924609,102.46257276274548,bad
..\face-id-project\images_dataset\ST017\face_024.jpg,ST017,1,193,0.7356725931167603,64.77924828585877,102.24525043177893,bad
..\face-id-project\images_dataset\ST017\face_025.jpg,ST017,1,192,0.733518660068512,63.60002566658094,100.87581661522634,bad
..\face-id-project\images_dataset\ST017\face_026.jpg,ST017,1,194,0.7366552948951721,63.87353303007306,101.36428671802143,bad
..\face-id-project\images_dataset\ST017\face_027.jpg,ST017,1,193,0.7372163534164429,63.17125654141096,100.5237175687819,bad
..\face-id-project\images_dataset\ST017\face_028.jpg,ST017,1,195,0.7059969902038574,35.793268955262505,102.34394319131161,bad
..\face-id-project\images_dataset\ST017\face_029.jpg,ST017,1,211,0.8437237739562988,76.0474982487482,113.77877122412946,bad
..\face-id-project\images_dataset\ST017\face_030.jpg,ST017,1,205,0.8282062411308289,95.26968483144134,111.33472283813747,bad
..\face-id-project\images_dataset\ST017\face_031.jpg,ST017,1,203,0.8325111865997314,92.56922870078574,111.58542353986833,bad
..\face-id-project\images_dataset\ST017\face_032.jpg,ST017,1,203,0.8301717638969421,96.47944205734392,114.12564224800042,bad
..\face-id-project\images_dataset\ST017\face_033.jpg,ST017,1,204,0.828050971031189,64.39162491817932,117.63766894389732,bad
..\face-id-project\images_dataset\ST017\face_034.jpg,ST017,1,201,0.8473880290985107,103.52305904022953,119.76872167579918,bad
..\face-id-project\images_dataset\ST017\face_035.jpg,ST017,1,204,0.8504083156585693,104.19950595924645,116.35402554961378,bad
..\face-id-project\images_dataset\ST017\face_036.jpg,ST017,1,202,0.8481674194335938,104.46019965847287,115.60451798604518,bad
..\face-id-project\images_dataset\ST017\face_037.jpg,ST017,1,199,0.8394596576690674,100.72952153265084,118.15607357776537,bad
..\face-id-project\images_dataset\ST017\face_038.jpg,ST017,1,199,0.8391828536987305,106.70048749472309,117.95990027657668,bad
..\face-id-project\images_dataset\ST017\face_039.jpg,ST017,1,201,0.8446162939071655,104.63128479241142,116.33899626292501,bad
..\face-id-project\images_dataset\ST017\face_040.jpg,ST017,1,201,0.8427587747573853,103.4445087687293,116.80209293040969,bad
..\face-id-project\images_dataset\ST017\face_041.jpg,ST017,1,202,0.8440964221954346,108.34514762242813,117.83638386774457,bad
..\face-id-project\images_dataset\ST017\face_042.jpg,ST017,1,198,0.8629399538040161,31.744215208084675,116.9507252007252,bad
..\face-id-project\images_dataset\ST017\face_043.jpg,ST017,1,231,0.7577873468399048,119.47091059573054,88.84499503648439,bad
..\face-id-project\images_dataset\ST017\face_044.jpg,ST017,1,234,0.772292971611023,138.87382717276512,93.4038289020988,bad
..\face-id-project\images_dataset\ST017\face_045.jpg,ST017,1,232,0.768136739730835,135.4642504756481,93.64230145380272,bad
..\face-id-project\images_dataset\ST017\face_046.jpg,ST017,1,235,0.7658148407936096,134.42264855095442,92.39586247515277,bad
..\face-id-project\images_dataset\ST017\face_047.jpg,ST017,1,236,0.7657724022865295,135.85375844669363,93.13102244193345,bad
..\face-id-project\images_dataset\ST017\face_048.jpg,ST017,1,236,0.7721302509307861,138.30191082957802,94.36692100102898,bad
..\face-id-project\images_dataset\ST017\face_049.jpg,ST017,1,238,0.7718571424484253,137.82232232553213,94.15090434799349,bad
..\face-id-project\images_dataset\ST017\face_050.jpg,ST017,1,237,0.7732235193252563,135.30254866354937,94.36794115947055,bad
..\face-id-project\images_dataset\ST017\face_051.jpg,ST017,1,237,0.7922085523605347,135.4559603322437,95.82658372844983,bad
..\face-id-project\images_dataset\ST017\face_052.jpg,ST017,1,236,0.7918851375579834,138.98672886041714,97.15601318910164,bad
..\face-id-project\images_dataset\ST017\face_053.jpg,ST017,1,234,0.8042407631874084,137.03203092441794,97.6085596924638,bad
..\face-id-project\images_dataset\ST017\face_054.jpg,ST017,1,234,0.8059720993041992,138.42702931271668,97.70759220759221,bad
..\face-id-project\images_dataset\ST017\face_055.jpg,ST017,1,235,0.8028882741928101,135.63723632466957,99.01718956605362,bad
..\face-id-project\images_dataset\ST017\face_056.jpg,ST017,1,207,0.7957879304885864,31.851954734557467,102.8732491454078,bad
..\face-id-project\images_dataset\ST017\face_057.jpg,ST017,1,201,0.7103151082992554,69.18152282825154,99.56378386811586,bad
..\face-id-project\images_dataset\ST017\face_058.jpg,ST017,1,200,0.7455319166183472,69.79479659151787,100.22206547619048,bad
..\face-id-project\images_dataset\ST017\face_059.jpg,ST017,1,198,0.769232988357544,69.06501575213586,97.23558654174596,bad
..\face-id-project\images_dataset\ST017\face_060.jpg,ST017,1,198,0.7809755802154541,72.35504092887811,94.9609777584688,bad
..\face-id-project\images_dataset\ST017\face_061.jpg,ST017,1,201,0.7752679586410522,73.37664746970827,96.98620804848659,bad
..\face-id-project\images_dataset\ST017\face_062.jpg,ST017,1,202,0.7735357880592346,73.2384156513572,96.93328703373935,bad
..\face-id-project\images_dataset\ST017\face_063.jpg,ST017,1,203,0.7821986675262451,71.83263888634391,96.8745718977246,bad
..\face-id-project\images_dataset\ST017\face_064.jpg,ST017,1,203,0.7811689376831055,74.25842718032786,98.10862745790443,bad
..\face-id-project\images_dataset\ST017\face_065.jpg,ST017,1,201,0.7740367650985718,72.12050671444776,97.33108650296903,bad
..\face-id-project\images_dataset\ST017\face_066.jpg,ST017,1,203,0.7734963893890381,68.97120813418356,97.27378761051604,bad
..\face-id-project\images_dataset\ST017\face_067.jpg,ST017,1,202,0.7791100740432739,72.04445237336677,97.13704031117398,bad
..\face-id-project\images_dataset\ST017\face_068.jpg,ST017,1,203,0.7682255506515503,77.01672677594883,95.59383479486193,bad
..\face-id-project\images_dataset\ST017\face_069.jpg,ST017,1,203,0.7860754728317261,73.64966700256441,97.37564778907405,bad
..\face-id-project\images_dataset\ST017\face_070.jpg,ST017,1,203,0.7467623949050903,59.368033514462084,93.64288362731077,bad
..\face-id-project\images_dataset\ST018\face_001.jpg,ST018,1,123,0.7352964282035828,76.11214750799374,118.77838753387533,bad
..\face-id-project\images_dataset\ST018\face_002.jpg,ST018,1,127,0.7276279926300049,310.17793767616854,118.79895961799956,bad
..\face-id-project\images_dataset\ST018\face_003.jpg,ST018,1,126,0.7723222374916077,158.48573169972926,121.86545038069428,bad
..\face-id-project\images_dataset\ST018\face_004.jpg,ST018,1,126,0.7485891580581665,300.4316107329262,120.46422196723401,bad
..\face-id-project\images_dataset\ST018\face_005.jpg,ST018,1,126,0.7157793045043945,267.3515732718282,120.32219015552349,bad
..\face-id-project\images_dataset\ST018\face_006.jpg,ST018,1,128,0.7078500986099243,342.1180273353022,120.04589460784314,bad
..\face-id-project\images_dataset\ST018\face_007.jpg,ST018,1,126,0.6978236436843872,303.99345567420863,119.30070028011204,bad
..\face-id-project\images_dataset\ST018\face_008.jpg,ST018,1,126,0.7005336880683899,314.6624820102333,118.43825085589792,bad
